instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,rental_category,temp_category
128,2011-01-06,Spring,0,1,13,0,4,1,Clear,0.26,0.2727,0.35,0.1045,12,55,67,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
129,2011-01-06,Spring,0,1,14,0,4,1,Clear,0.28,0.2727,0.36,0.1642,11,59,70,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
130,2011-01-06,Spring,0,1,15,0,4,1,Clear,0.28,0.2727,0.36,0.194,8,54,62,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
131,2011-01-06,Spring,0,1,16,0,4,1,Clear,0.26,0.2576,0.38,0.1642,12,74,86,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
132,2011-01-06,Spring,0,1,17,0,4,1,Clear,0.22,0.2273,0.51,0.1642,9,163,172,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
133,2011-01-06,Spring,0,1,18,0,4,1,Clear,0.22,0.2273,0.51,0.1343,5,158,163,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
134,2011-01-06,Spring,0,1,19,0,4,1,Clear,0.22,0.2576,0.55,0.0896,3,109,112,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
135,2011-01-06,Spring,0,1,20,0,4,1,Clear,0.2,0.2121,0.51,0.1642,3,66,69,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
136,2011-01-06,Spring,0,1,21,0,4,1,Mist,0.22,0.2121,0.55,0.2239,0,48,48,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
137,2011-01-06,Spring,0,1,22,0,4,1,Mist,0.22,0.2121,0.51,0.2836,1,51,52,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
138,2011-01-06,Spring,0,1,23,0,4,1,Mist,0.2,0.197,0.59,0.194,4,19,23,6,1,0,1,0,4,1,0,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Rendah,Dingin
139,2011-01-07,Spring,0,1,0,0,5,1,Mist,0.2,0.197,0.64,0.194,4,13,17,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
140,2011-01-07,Spring,0,1,1,0,5,1,Mist,0.2,0.197,0.69,0.2239,2,5,7,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
141,2011-01-07,Spring,0,1,2,0,5,1,Mist,0.2,0.197,0.69,0.2239,0,1,1,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
142,2011-01-07,Spring,0,1,4,0,5,1,Mist,0.2,0.2121,0.69,0.1343,0,1,1,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
143,2011-01-07,Spring,0,1,5,0,5,1,Light Rain,0.22,0.2727,0.55,0.194,0,5,5,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
144,2011-01-07,Spring,0,1,6,0,5,1,Mist,0.2,0.2576,0.69,0.194,8,26,34,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
145,2011-01-07,Spring,0,1,7,0,5,1,Clear,0.2,0.2121,0.69,0.1343,8,76,84,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
146,2011-01-07,Spring,0,1,8,0,5,1,Clear,0.2,0.197,0.51,0.2537,20,190,210,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
147,2011-01-07,Spring,0,1,9,0,5,1,Clear,0.2,0.1818,0.47,0.2985,9,125,134,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
148,2011-01-07,Spring,0,1,10,0,5,1,Clear,0.22,0.197,0.37,0.3284,16,47,63,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
149,2011-01-07,Spring,0,1,11,0,5,1,Mist,0.2,0.197,0.4,0.2239,19,48,67,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
150,2011-01-07,Spring,0,1,12,0,5,1,Mist,0.2,0.197,0.37,0.2537,9,50,59,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
151,2011-01-07,Spring,0,1,13,0,5,1,Mist,0.2,0.1818,0.37,0.2836,9,64,73,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
152,2011-01-07,Spring,0,1,14,0,5,1,Mist,0.2,0.197,0.4,0.2537,7,43,50,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
153,2011-01-07,Spring,0,1,15,0,5,1,Mist,0.2,0.2121,0.37,0.1642,9,63,72,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
154,2011-01-07,Spring,0,1,16,0,5,1,Mist,0.2,0.2121,0.37,0.1642,5,82,87,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
155,2011-01-07,Spring,0,1,17,0,5,1,Mist,0.2,0.2576,0.37,0.194,9,178,187,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
156,2011-01-07,Spring,0,1,18,0,5,1,Clear,0.2,0.2273,0.4,0.0896,7,116,123,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
157,2011-01-07,Spring,0,1,19,0,5,1,Clear,0.16,0.197,0.55,0.0896,3,92,95,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
158,2011-01-07,Spring,0,1,20,0,5,1,Clear,0.18,0.2121,0.47,0.1045,1,50,51,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
159,2011-01-07,Spring,0,1,21,0,5,1,Clear,0.18,0.197,0.47,0.1343,0,39,39,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
160,2011-01-07,Spring,0,1,22,0,5,1,Mist,0.18,0.197,0.43,0.1642,2,34,36,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
161,2011-01-07,Spring,0,1,23,0,5,1,Mist,0.18,0.197,0.51,0.1642,1,14,15,7,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Rendah,Dingin
162,2011-01-08,Spring,0,1,0,0,6,0,Mist,0.18,0.197,0.51,0.1642,1,24,25,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
163,2011-01-08,Spring,0,1,1,0,6,0,Mist,0.18,0.2121,0.55,0.0896,1,15,16,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
164,2011-01-08,Spring,0,1,2,0,6,0,Mist,0.18,0.2424,0.55,0.194,3,13,16,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
165,2011-01-08,Spring,0,1,3,0,6,0,Light Rain,0.18,0.197,0.55,0.1642,0,7,7,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
166,2011-01-08,Spring,0,1,4,0,6,0,Light Rain,0.18,0.197,0.55,0.1642,0,1,1,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
167,2011-01-08,Spring,0,1,5,0,6,0,Mist,0.16,0.1667,0.74,0.1642,0,5,5,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
168,2011-01-08,Spring,0,1,6,0,6,0,Mist,0.16,0.1667,0.74,0.1642,0,2,2,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
169,2011-01-08,Spring,0,1,7,0,6,0,Mist,0.16,0.1818,0.74,0.1045,1,8,9,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
170,2011-01-08,Spring,0,1,8,0,6,0,Light Rain,0.16,0.1818,0.93,0.1045,0,15,15,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
171,2011-01-08,Spring,0,1,9,0,6,0,Light Rain,0.16,0.1818,0.93,0.1045,0,20,20,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
172,2011-01-08,Spring,0,1,10,0,6,0,Mist,0.18,0.197,0.8,0.1642,5,56,61,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
173,2011-01-08,Spring,0,1,11,0,6,0,Mist,0.2,0.1818,0.69,0.3881,2,60,62,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
174,2011-01-08,Spring,0,1,12,0,6,0,Mist,0.2,0.1818,0.59,0.3582,8,90,98,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
175,2011-01-08,Spring,0,1,13,0,6,0,Clear,0.2,0.1818,0.44,0.3284,7,95,102,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
176,2011-01-08,Spring,0,1,14,0,6,0,Clear,0.2,0.1667,0.32,0.4925,12,83,95,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
177,2011-01-08,Spring,0,1,15,0,6,0,Clear,0.2,0.1667,0.32,0.4478,5,69,74,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
178,2011-01-08,Spring,0,1,16,0,6,0,Clear,0.18,0.1364,0.29,0.4478,8,68,76,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
179,2011-01-08,Spring,0,1,17,0,6,0,Clear,0.16,0.1212,0.37,0.5522,5,64,69,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
180,2011-01-08,Spring,0,1,18,0,6,0,Clear,0.14,0.1212,0.39,0.2985,3,52,55,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
181,2011-01-08,Spring,0,1,19,0,6,0,Clear,0.14,0.1212,0.36,0.2537,4,26,30,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
182,2011-01-08,Spring,0,1,20,0,6,0,Clear,0.12,0.1212,0.36,0.2537,0,28,28,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
183,2011-01-08,Spring,0,1,21,0,6,0,Clear,0.12,0.1061,0.39,0.3582,2,35,37,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
184,2011-01-08,Spring,0,1,22,0,6,0,Clear,0.12,0.1061,0.36,0.3881,1,33,34,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
185,2011-01-08,Spring,0,1,23,0,6,0,Clear,0.1,0.0606,0.39,0.4478,0,22,22,8,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Rendah,Dingin
186,2011-01-09,Spring,0,1,0,0,0,0,Clear,0.1,0.0758,0.42,0.3881,1,24,25,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
187,2011-01-09,Spring,0,1,1,0,0,0,Clear,0.1,0.0606,0.42,0.4627,0,12,12,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
188,2011-01-09,Spring,0,1,2,0,0,0,Clear,0.1,0.0606,0.46,0.4627,0,11,11,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
189,2011-01-09,Spring,0,1,3,0,0,0,Clear,0.1,0.0758,0.46,0.4179,0,4,4,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
190,2011-01-09,Spring,0,1,4,0,0,0,Clear,0.08,0.0909,0.53,0.194,0,1,1,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
191,2011-01-09,Spring,0,1,5,0,0,0,Clear,0.08,0.0909,0.53,0.194,0,1,1,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
192,2011-01-09,Spring,0,1,6,0,0,0,Clear,0.1,0.0909,0.49,0.2836,0,1,1,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
193,2011-01-09,Spring,0,1,7,0,0,0,Clear,0.08,0.0909,0.53,0.194,1,5,6,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
194,2011-01-09,Spring,0,1,8,0,0,0,Clear,0.1,0.0909,0.49,0.2836,0,10,10,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
195,2011-01-09,Spring,0,1,9,0,0,0,Clear,0.12,0.0758,0.46,0.5224,0,19,19,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
196,2011-01-09,Spring,0,1,10,0,0,0,Clear,0.14,0.1061,0.43,0.3881,0,49,49,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
197,2011-01-09,Spring,0,1,11,0,0,0,Clear,0.16,0.1212,0.4,0.5224,2,47,49,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
198,2011-01-09,Spring,0,1,12,0,0,0,Clear,0.18,0.1364,0.37,0.4478,4,79,83,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
199,2011-01-09,Spring,0,1,13,0,0,0,Clear,0.2,0.1667,0.34,0.4478,6,69,75,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
200,2011-01-09,Spring,0,1,14,0,0,0,Clear,0.22,0.1818,0.32,0.4627,8,64,72,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
201,2011-01-09,Spring,0,1,15,0,0,0,Clear,0.22,0.197,0.35,0.3582,5,77,82,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
202,2011-01-09,Spring,0,1,16,0,0,0,Clear,0.2,0.1667,0.34,0.4478,13,79,92,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
203,2011-01-09,Spring,0,1,17,0,0,0,Clear,0.18,0.1515,0.37,0.3881,3,59,62,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
204,2011-01-09,Spring,0,1,18,0,0,0,Clear,0.16,0.1364,0.4,0.3284,4,44,48,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
205,2011-01-09,Spring,0,1,19,0,0,0,Clear,0.16,0.1364,0.43,0.3284,1,40,41,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
206,2011-01-09,Spring,0,1,20,0,0,0,Clear,0.14,0.1212,0.46,0.2537,0,38,38,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
207,2011-01-09,Spring,0,1,21,0,0,0,Clear,0.14,0.1061,0.46,0.4179,1,19,20,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
208,2011-01-09,Spring,0,1,22,0,0,0,Clear,0.14,0.1212,0.46,0.2985,5,10,15,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
209,2011-01-09,Spring,0,1,23,0,0,0,Clear,0.12,0.1364,0.5,0.194,0,6,6,9,1,0,1,0,0,0,0,0.138333,0.116175,0.434167,0.36195,54,768,822,Rendah,Dingin
210,2011-01-10,Spring,0,1,0,0,1,1,Clear,0.12,0.1212,0.5,0.2836,2,3,5,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
211,2011-01-10,Spring,0,1,1,0,1,1,Clear,0.12,0.1212,0.5,0.2836,1,0,1,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
212,2011-01-10,Spring,0,1,2,0,1,1,Clear,0.12,0.1212,0.5,0.2239,0,3,3,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
213,2011-01-10,Spring,0,1,3,0,1,1,Clear,0.12,0.1212,0.5,0.2239,0,1,1,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
214,2011-01-10,Spring,0,1,4,0,1,1,Clear,0.1,0.1212,0.54,0.1343,1,2,3,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
215,2011-01-10,Spring,0,1,5,0,1,1,Clear,0.1,0.1061,0.54,0.2537,0,3,3,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
216,2011-01-10,Spring,0,1,6,0,1,1,Clear,0.12,0.1212,0.5,0.2836,0,31,31,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
217,2011-01-10,Spring,0,1,7,0,1,1,Clear,0.12,0.1212,0.5,0.2239,2,75,77,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
218,2011-01-10,Spring,0,1,8,0,1,1,Mist,0.12,0.1212,0.5,0.2836,4,184,188,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
219,2011-01-10,Spring,0,1,9,0,1,1,Mist,0.14,0.1212,0.5,0.2537,2,92,94,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
220,2011-01-10,Spring,0,1,10,0,1,1,Mist,0.14,0.1212,0.5,0.2985,0,31,31,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
221,2011-01-10,Spring,0,1,11,0,1,1,Mist,0.16,0.1364,0.47,0.2836,2,28,30,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
222,2011-01-10,Spring,0,1,12,0,1,1,Mist,0.2,0.1818,0.4,0.2836,5,47,52,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
223,2011-01-10,Spring,0,1,13,0,1,1,Mist,0.2,0.1818,0.4,0.2836,4,50,54,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
224,2011-01-10,Spring,0,1,14,0,1,1,Mist,0.2,0.197,0.4,0.2239,0,47,47,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
225,2011-01-10,Spring,0,1,15,0,1,1,Mist,0.2,0.197,0.4,0.2239,2,43,45,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
226,2011-01-10,Spring,0,1,16,0,1,1,Clear,0.2,0.2121,0.4,0.1343,4,70,74,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
227,2011-01-10,Spring,0,1,17,0,1,1,Clear,0.2,0.2273,0.4,0.1045,4,174,178,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
228,2011-01-10,Spring,0,1,18,0,1,1,Clear,0.2,0.197,0.4,0.2239,1,154,155,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
229,2011-01-10,Spring,0,1,19,0,1,1,Clear,0.16,0.1667,0.47,0.1642,3,92,95,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
230,2011-01-10,Spring,0,1,20,0,1,1,Clear,0.16,0.1667,0.5,0.1642,1,73,74,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
231,2011-01-10,Spring,0,1,21,0,1,1,Clear,0.14,0.1364,0.59,0.194,1,37,38,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
232,2011-01-10,Spring,0,1,22,0,1,1,Clear,0.14,0.1515,0.59,0.1642,2,22,24,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
233,2011-01-10,Spring,0,1,23,0,1,1,Clear,0.14,0.1515,0.59,0.1642,0,18,18,10,1,0,1,0,1,1,0,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Rendah,Dingin
234,2011-01-11,Spring,0,1,0,0,2,1,Clear,0.14,0.1667,0.59,0.1045,2,10,12,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
235,2011-01-11,Spring,0,1,1,0,2,1,Clear,0.14,0.1515,0.59,0.1642,0,3,3,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
236,2011-01-11,Spring,0,1,2,0,2,1,Mist,0.16,0.1515,0.55,0.194,0,3,3,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
237,2011-01-11,Spring,0,1,5,0,2,1,Mist,0.16,0.1818,0.55,0.1343,0,6,6,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
238,2011-01-11,Spring,0,1,6,0,2,1,Mist,0.16,0.1818,0.55,0.1343,0,27,27,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
239,2011-01-11,Spring,0,1,7,0,2,1,Mist,0.16,0.2273,0.55,0.194,2,97,99,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
240,2011-01-11,Spring,0,1,8,0,2,1,Mist,0.18,0.2121,0.51,0.0896,3,214,217,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
241,2011-01-11,Spring,0,1,9,0,2,1,Mist,0.18,0.197,0.51,0.1642,3,127,130,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
242,2011-01-11,Spring,0,1,10,0,2,1,Mist,0.2,0.2121,0.51,0.1642,3,51,54,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
243,2011-01-11,Spring,0,1,11,0,2,1,Mist,0.2,0.2121,0.47,0.1343,4,31,35,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
244,2011-01-11,Spring,0,1,12,0,2,1,Mist,0.2,0.2273,0.51,0.1045,2,55,57,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
245,2011-01-11,Spring,0,1,13,0,2,1,Mist,0.2,0.2273,0.59,0.0896,6,46,52,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
246,2011-01-11,Spring,0,1,14,0,2,1,Mist,0.2,0.2273,0.59,0.0896,3,60,63,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
247,2011-01-11,Spring,0,1,15,0,2,1,Mist,0.16,0.197,0.8,0.0896,2,45,47,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
248,2011-01-11,Spring,0,1,16,0,2,1,Mist,0.16,0.1515,0.86,0.2239,4,72,76,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
249,2011-01-11,Spring,0,1,17,0,2,1,Mist,0.16,0.1515,0.86,0.2239,6,130,136,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
250,2011-01-11,Spring,0,1,18,0,2,1,Light Rain,0.16,0.1818,0.93,0.1045,1,94,95,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
251,2011-01-11,Spring,0,1,19,0,2,1,Light Rain,0.16,0.2273,0.93,0.194,0,51,51,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
252,2011-01-11,Spring,0,1,20,0,2,1,Light Rain,0.16,0.1515,0.93,0.194,0,32,32,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
253,2011-01-11,Spring,0,1,21,0,2,1,Light Rain,0.16,0.197,0.86,0.0896,0,20,20,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
254,2011-01-11,Spring,0,1,22,0,2,1,Light Rain,0.16,0.1818,0.93,0.1045,1,28,29,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
255,2011-01-11,Spring,0,1,23,0,2,1,Light Rain,0.16,0.197,0.93,0.0896,1,18,19,11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Rendah,Dingin
256,2011-01-12,Spring,0,1,0,0,3,1,Mist,0.16,0.197,0.86,0.0896,0,7,7,12,1,0,1,0,3,1,0,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Rendah,Dingin
257,2011-01-12,Spring,0,1,1,0,3,1,Mist,0.16,0.1818,0.86,0.1045,0,6,6,12,1,0,1,0,3,1,0,0.172727,0.160473,0.599545,0.304627,25,1137,1162,Rendah,Dingin
